TimeStamp_UTC; WT1_Timestamp_UTC[-]; WT1_GeneratorSpeed[RPM]; WT1_ConverterTorque[Nm]; WT1_PitchAngle[deg]; WT1_PitchAngle1[deg]; WT1_PitchAngle2[deg]; WT1_PitchAngle3[deg]; WT1_Power[kW]; WT1_RotorRpm[RPM]; WT1_TurbineState[-]; WT1_WindSpeed[m/s]; WT1_YawError[deg]; WT1_ref_signal[-]; WT2_Timestamp_UTC[-]; WT2_GeneratorSpeed[RPM]; WT2_ConverterTorque[Nm]; WT2_PitchAngle[deg]; WT2_PitchAngle1[deg]; WT2_PitchAngle2[deg]; WT2_PitchAngle3[deg]; WT2_Power[kW]; WT2_RotorRpm[RPM]; WT2_TurbineState[-]; WT2_WindSpeed[m/s]; WT2_YawError[deg]; WT2_ref_signal[-]; WT3_Timestamp_UTC[-]; WT3_GeneratorSpeed[RPM]; WT3_ConverterTorque[Nm]; WT3_PitchAngle[deg]; WT3_PitchAngle1[deg]; WT3_PitchAngle2[deg]; WT3_PitchAngle3[deg]; WT3_Power[kW]; WT3_RotorRpm[RPM]; WT3_TurbineState[-]; WT3_WindSpeed[m/s]; WT3_YawError[deg]; WT3_ref_signal[-]; WT1_X_vibration[m/s2]; WT1_Y_vibration[m/s2]; WT1_Z_vibration[m/s2]; WT2_X_vibration[m/s2]; WT2_Y_vibration[m/s2]; WT2_Z_vibration[m/s2]; WT3_X_vibration[m/s2]; WT3_Y_vibration[m/s2]; WT3_Z_vibration[m/s2]; mm_Timestamp_UTC[-]; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; mm_wd_60m[deg]; loads_Timestamp_UTC[-]; wt1_blade1_root_edge[Nm]; wt1_blade1_root_flap[Nm]; wt1_blade2_root_edge[Nm]; wt1_blade2_root_flap[Nm]; wt1_blade3_root_edge[Nm]; wt1_blade3_root_flap[Nm]; wt2_blade1_root_edge[Nm]; wt2_blade1_root_flap[Nm]; wt2_blade2_root_edge[Nm]; wt2_blade2_root_flap[Nm]; wt2_blade3_root_edge[Nm]; wt2_blade3_root_flap[Nm]; wt3_blade1_root_edge[Nm]; wt3_blade1_root_flap[Nm]; wt3_blade2_root_edge[Nm]; wt3_blade2_root_flap[Nm]; wt3_blade3_root_edge[Nm]; wt3_blade3_root_flap[Nm]; wt1_blade1_IP[Nm]; wt1_blade2_IP[Nm]; wt1_blade3_IP[Nm]; wt1_blade1_OOP[Nm]; wt1_blade2_OOP[Nm]; wt1_blade3_OOP[Nm]; loads_process_AppStatus[-]; 
2023.10.18_09:36:57:984; 29-Mar-2021 00:01:09:604; 942.800000; 2325.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2367.000000; 9.719000; 1; 11.272000; -2.215700; 0.619210; 29-Mar-2021 00:01:09:604; 1157.000000; 4136.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5169.000000; 11.930000; 1; 4.719900; 3.667800; 0.486760; 29-Mar-2021 00:01:09:604; 1119.000000; 3223.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3893.000000; 11.530000; 1; 5.451300; 4.614800; 0.159890; 0.846550; 0.690870; 0.971370; 0.304090; 0.267160; 0.913240; 0.068982; 0.861250; 0.142280; 29-Mar-2021 00:01:12:703; 8.558000; 8.117800; 234.553000; 237.643200; 29-Mar-2021 00:00:59:902; -1829.000000; 6441.000000; 2533.000000; 5954.000000; 1332.000000; 6755.000000; -1375.000000; 8882.000000; 3234.000000; 8544.000000; 783.600000; 7514.000000; 2728.000000; 7603.000000; -1099.000000; 9637.000000; 1367.000000; 9819.000000; 6641.000000; -1824.000000; 6511.000000; 2417.000000; 6753.000000; 1567.000000; 1; 
2023.10.18_09:36:58:084; 29-Mar-2021 00:01:09:703; 942.800000; 2279.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2320.000000; 9.720000; 1; 9.912000; -2.465900; 0.179320; 29-Mar-2021 00:01:09:703; 1158.000000; 4190.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5238.000000; 11.940000; 1; 4.521700; 3.057200; 0.171050; 29-Mar-2021 00:01:09:703; 1118.000000; 3107.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3750.000000; 11.530000; 1; 5.419800; 3.208500; 0.023555; 0.823510; 0.729640; 0.118460; 0.733600; 0.977970; 0.014204; 0.320520; 0.327400; 0.492340; 29-Mar-2021 00:01:12:802; 8.664700; 8.074000; 234.553000; 222.583500; 29-Mar-2021 00:01:00:001; -1789.000000; 6212.000000; 2653.000000; 5508.000000; 1050.000000; 6529.000000; -1269.000000; 8859.000000; 3373.000000; 8430.000000; 498.600000; 7802.000000; 2653.000000; 8229.000000; -1277.000000; 9496.000000; 1719.000000; 10020.000000; 6441.000000; -1829.000000; 5954.000000; 2533.000000; 6755.000000; 1332.000000; 1; 
2023.10.18_09:36:58:184; 29-Mar-2021 00:01:09:802; 943.100000; 2369.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2412.000000; 9.723000; 1; 9.168000; -2.688100; 0.451030; 29-Mar-2021 00:01:09:802; 1159.000000; 4143.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5182.000000; 11.940000; 1; 4.269200; 1.759700; 0.627930; 29-Mar-2021 00:01:09:802; 1116.000000; 3007.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3624.000000; 11.510000; 1; 5.120600; 1.969600; 0.904860; 0.602680; 0.770330; 0.192280; 0.649010; 0.594890; 0.190640; 0.078561; 0.005144; 0.398670; 29-Mar-2021 00:01:12:901; 8.544300; 7.989300; 235.322100; 228.779200; 29-Mar-2021 00:01:00:100; -1604.000000; 6336.000000; 2793.000000; 5511.000000; 746.600000; 6077.000000; -1117.000000; 8771.000000; 3482.000000; 8475.000000; 296.700000; 8162.000000; 2474.000000; 8312.000000; -1450.000000; 9428.000000; 1899.000000; 10030.000000; 6212.000000; -1789.000000; 5508.000000; 2653.000000; 6529.000000; 1050.000000; 1; 
2023.10.18_09:36:58:284; 29-Mar-2021 00:01:09:901; 944.200000; 2418.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2464.000000; 9.734000; 1; 9.020000; -3.049300; 0.245000; 29-Mar-2021 00:01:09:901; 1158.000000; 4097.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5123.000000; 11.940000; 1; 4.279100; 0.674190; 0.677890; 29-Mar-2021 00:01:09:901; 1114.000000; 3108.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3739.000000; 11.490000; 1; 4.650400; 0.922470; 0.384290; 0.886940; 0.547850; 0.195720; 0.002546; 0.406280; 0.211600; 0.255340; 0.496410; 0.149520; 29-Mar-2021 00:01:13:011; 8.519700; 7.715800; 235.256200; 231.110300; 29-Mar-2021 00:01:00:199; -1383.000000; 6535.000000; 2944.000000; 6156.000000; 443.900000; 5594.000000; -866.900000; 8956.000000; 3527.000000; 8590.000000; 119.900000; 8499.000000; 2229.000000; 8138.000000; -1524.000000; 9480.000000; 2082.000000; 9813.000000; 6336.000000; -1604.000000; 5511.000000; 2793.000000; 6077.000000; 746.600000; 1; 
2023.10.18_09:36:58:384; 29-Mar-2021 00:01:10:001; 945.000000; 2324.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2371.000000; 9.742000; 1; 9.544000; -3.416500; 0.966330; 29-Mar-2021 00:01:10:001; 1158.000000; 4157.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5197.000000; 11.940000; 1; 4.229900; -1.253700; 0.053260; 29-Mar-2021 00:01:10:001; 1114.000000; 3305.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3976.000000; 11.490000; 1; 5.121500; -0.769120; 0.703620; 0.520200; 0.818480; 0.914090; 0.481280; 0.946980; 0.632250; 0.557980; 0.397990; 0.550520; 29-Mar-2021 00:01:13:110; 8.661900; 7.852600; 235.278200; 232.009000; 29-Mar-2021 00:01:00:308; -1246.000000; 6620.000000; 3117.000000; 6782.000000; 133.400000; 5228.000000; -649.800000; 8923.000000; 3580.000000; 8607.000000; -159.200000; 8349.000000; 1988.000000; 7977.000000; -1397.000000; 9746.000000; 2308.000000; 9399.000000; 6535.000000; -1383.000000; 6156.000000; 2944.000000; 5594.000000; 443.900000; 1; 
2023.10.18_09:36:58:484; 29-Mar-2021 00:01:10:100; 944.900000; 2274.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2319.000000; 9.741000; 1; 10.008000; -4.286400; 0.157360; 29-Mar-2021 00:01:10:100; 1158.000000; 4279.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5351.000000; 11.940000; 1; 4.162100; -2.483100; 0.435800; 29-Mar-2021 00:01:10:100; 1115.000000; 3311.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3985.000000; 11.490000; 1; 4.993500; -2.064200; 0.917950; 0.199250; 0.937450; 0.778390; 0.153190; 0.732650; 0.784770; 0.720700; 0.078672; 0.845180; 29-Mar-2021 00:01:13:209; 8.620900; 8.339300; 235.673700; 234.433900; 29-Mar-2021 00:01:00:406; -1168.000000; 6509.000000; 3307.000000; 7050.000000; -179.500000; 5134.000000; -466.100000; 8755.000000; 3649.000000; 8739.000000; -512.500000; 7963.000000; 1699.000000; 7842.000000; -1217.000000; 10050.000000; 2543.000000; 9043.000000; 6620.000000; -1246.000000; 6782.000000; 3117.000000; 5228.000000; 133.400000; 1; 
2023.10.18_09:36:58:584; 29-Mar-2021 00:01:10:199; 945.100000; 2401.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2450.000000; 9.743000; 1; 9.552000; -5.096500; 0.423330; 29-Mar-2021 00:01:10:199; 1159.000000; 4304.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5387.000000; 11.950000; 1; 4.287800; -4.111500; 0.346230; 29-Mar-2021 00:01:10:199; 1115.000000; 3162.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3806.000000; 11.490000; 1; 4.818700; -3.823700; 0.911570; 0.789910; 0.586480; 0.481460; 0.294020; 0.707960; 0.458510; 0.755420; 0.522210; 0.378030; 29-Mar-2021 00:01:13:308; 8.826000; 7.926400; 235.893400; 239.138700; 29-Mar-2021 00:01:00:505; -1020.000000; 6427.000000; 3469.000000; 7113.000000; -468.300000; 5309.000000; -152.500000; 8897.000000; 3634.000000; 8639.000000; -862.200000; 7441.000000; 1370.000000; 7944.000000; -1192.000000; 9866.000000; 2750.000000; 9335.000000; 6509.000000; -1168.000000; 7050.000000; 3307.000000; 5134.000000; -179.500000; 1; 
2023.10.18_09:36:58:684; 29-Mar-2021 00:01:10:317; 946.700000; 2531.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2586.000000; 9.759000; 1; 8.620000; -6.366800; 0.176170; 29-Mar-2021 00:01:10:317; 1160.000000; 4205.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5265.000000; 11.960000; 1; 4.514000; -4.927800; 0.883450; 29-Mar-2021 00:01:10:317; 1114.000000; 3235.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3892.000000; 11.490000; 1; 4.866700; -3.968100; 0.349470; 0.995320; 0.638710; 0.757640; 0.109610; 0.519430; 0.985130; 0.693650; 0.042592; 0.934600; 29-Mar-2021 00:01:13:406; 8.826000; 7.926400; 235.893400; 238.157500; 29-Mar-2021 00:01:00:604; -787.700000; 6475.000000; 3560.000000; 7367.000000; -714.100000; 5475.000000; 229.700000; 9274.000000; 3572.000000; 8751.000000; -1138.000000; 7020.000000; 1040.000000; 7804.000000; -1140.000000; 9644.000000; 2889.000000; 9408.000000; 6427.000000; -1020.000000; 7113.000000; 3469.000000; 5309.000000; -468.300000; 1; 
2023.10.18_09:36:58:784; 29-Mar-2021 00:01:10:407; 948.500000; 2450.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2508.000000; 9.778000; 1; 9.400000; -7.123800; 0.543040; 29-Mar-2021 00:01:10:407; 1159.000000; 4167.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5215.000000; 11.950000; 1; 4.796700; -5.224700; 0.122050; 29-Mar-2021 00:01:10:407; 1115.000000; 3474.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4182.000000; 11.500000; 1; 4.916900; -4.657600; 0.905390; 0.736110; 0.553890; 0.194370; 0.798740; 0.313780; 0.224470; 0.929770; 0.972840; 0.814910; 29-Mar-2021 00:01:13:505; 8.612700; 7.893600; 235.915400; 246.143000; 29-Mar-2021 00:01:00:703; -565.200000; 6662.000000; 3571.000000; 7546.000000; -902.300000; 5558.000000; 577.600000; 9674.000000; 3422.000000; 8598.000000; -1286.000000; 7167.000000; 742.400000; 7558.000000; -983.000000; 9380.000000; 3067.000000; 9093.000000; 6475.000000; -787.700000; 7367.000000; 3560.000000; 5475.000000; -714.100000; 1; 
2023.10.18_09:36:58:884; 29-Mar-2021 00:01:10:505; 949.000000; 2299.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2356.000000; 9.783000; 1; 8.396000; -8.071200; 0.905610; 29-Mar-2021 00:01:10:505; 1159.000000; 4270.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5343.000000; 11.950000; 1; 5.152700; -4.887600; 0.669260; 29-Mar-2021 00:01:10:505; 1118.000000; 3548.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4282.000000; 11.530000; 1; 5.561900; -3.905600; 0.612050; 0.674390; 0.488510; 0.965570; 0.763260; 0.686550; 0.648470; 0.680790; 0.623800; 0.507270; 29-Mar-2021 00:01:13:604; 8.894300; 7.789700; 235.893400; 244.665100; 29-Mar-2021 00:01:00:802; -421.500000; 6689.000000; 3582.000000; 7711.000000; -1069.000000; 5812.000000; 787.400000; 9537.000000; 3257.000000; 8335.000000; -1374.000000; 7804.000000; 555.300000; 8003.000000; -822.200000; 9147.000000; 3208.000000; 8688.000000; 6662.000000; -565.200000; 7546.000000; 3571.000000; 5558.000000; -902.300000; 1; 
2023.10.18_09:36:58:984; 29-Mar-2021 00:01:10:604; 948.700000; 2300.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2355.000000; 9.780000; 1; 8.704000; -8.436400; 0.382130; 29-Mar-2021 00:01:10:604; 1160.000000; 4383.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5488.000000; 11.960000; 1; 5.417500; -3.651900; 0.687370; 29-Mar-2021 00:01:10:604; 1120.000000; 3392.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4102.000000; 11.550000; 1; 6.063500; -3.619300; 0.598450; 0.474100; 0.402490; 0.835420; 0.606290; 0.168970; 0.733130; 0.004883; 0.381110; 0.479440; 29-Mar-2021 00:01:13:703; 8.809600; 8.254500; 229.630800; 247.070400; 29-Mar-2021 00:01:00:901; -238.100000; 6521.000000; 3595.000000; 7684.000000; -1243.000000; 6420.000000; 1028.000000; 9169.000000; 3101.000000; 8171.000000; -1502.000000; 8584.000000; 496.500000; 9086.000000; -738.200000; 9114.000000; 3180.000000; 8109.000000; 6689.000000; -421.500000; 7711.000000; 3582.000000; 5812.000000; -1069.000000; 1; 
2023.10.18_09:36:59:084; 29-Mar-2021 00:01:10:703; 949.000000; 2422.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2481.000000; 9.784000; 1; 9.040000; -8.629600; 0.368670; 29-Mar-2021 00:01:10:703; 1161.000000; 4397.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5512.000000; 11.970000; 1; 5.704200; -2.524200; 0.033455; 29-Mar-2021 00:01:10:703; 1121.000000; 3273.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3960.000000; 11.550000; 1; 6.047600; -1.945000; 0.766630; 0.235620; 0.228660; 0.380540; 0.776730; 0.202330; 0.786250; 0.483920; 0.629490; 0.834570; 29-Mar-2021 00:01:13:802; 8.809600; 8.254500; 229.630800; 239.302300; 29-Mar-2021 00:01:01:001; 35.210000; 6167.000000; 3503.000000; 7361.000000; -1368.000000; 6985.000000; 1390.000000; 9085.000000; 2892.000000; 8026.000000; -1595.000000; 8921.000000; 416.900000; 10220.000000; -672.700000; 9039.000000; 3097.000000; 7555.000000; 6521.000000; -238.100000; 7684.000000; 3595.000000; 6420.000000; -1243.000000; 1; 
2023.10.18_09:36:59:184; 29-Mar-2021 00:01:10:802; 950.200000; 2462.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2526.000000; 9.796000; 1; 9.748000; -8.626300; 0.255900; 29-Mar-2021 00:01:10:802; 1162.000000; 4359.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5468.000000; 11.980000; 1; 6.000000; -0.299650; 0.039202; 29-Mar-2021 00:01:10:802; 1121.000000; 3383.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4095.000000; 11.560000; 1; 6.559500; 0.011083; 0.691840; 0.794530; 0.798450; 0.658030; 0.040557; 0.548240; 0.643860; 0.547900; 0.837780; 0.756140; 29-Mar-2021 00:01:13:911; 8.672900; 8.847900; 230.202200; 241.259300; 29-Mar-2021 00:01:01:100; 371.300000; 6311.000000; 3311.000000; 7081.000000; -1479.000000; 7166.000000; 1754.000000; 9542.000000; 2663.000000; 8114.000000; -1628.000000; 8565.000000; 232.300000; 10910.000000; -450.400000; 9059.000000; 3080.000000; 7182.000000; 6167.000000; 35.210000; 7361.000000; 3503.000000; 6985.000000; -1368.000000; 1; 
2023.10.18_09:36:59:284; 29-Mar-2021 00:01:10:901; 951.100000; 2364.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2427.000000; 9.805000; 1; 9.292000; -8.356000; 0.162950; 29-Mar-2021 00:01:10:901; 1162.000000; 4339.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5445.000000; 11.980000; 1; 6.292800; 1.453600; 0.798150; 29-Mar-2021 00:01:10:901; 1123.000000; 3537.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4289.000000; 11.580000; 1; 7.085000; 1.694600; 0.283030; 0.596700; 0.343790; 0.867230; 0.811970; 0.078025; 0.777990; 0.311710; 0.881590; 0.972830; 29-Mar-2021 00:01:14:011; 8.385800; 9.022800; 230.378000; 243.016900; 29-Mar-2021 00:01:01:209; 671.900000; 6784.000000; 3054.000000; 6942.000000; -1565.000000; 6901.000000; 1972.000000; 9732.000000; 2502.000000; 8276.000000; -1664.000000; 8127.000000; -25.110000; 10600.000000; -106.100000; 9423.000000; 3133.000000; 7343.000000; 6311.000000; 371.300000; 7081.000000; 3311.000000; 7166.000000; -1479.000000; 1; 
2023.10.18_09:36:59:384; 29-Mar-2021 00:01:11:001; 951.000000; 2311.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2372.000000; 9.805000; 1; 8.616000; -7.918500; 0.077618; 29-Mar-2021 00:01:11:001; 1163.000000; 4346.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5455.000000; 11.990000; 1; 6.574200; 4.317500; 0.395680; 29-Mar-2021 00:01:11:001; 1126.000000; 3416.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4151.000000; 11.600000; 1; 7.449800; 4.637900; 0.994450; 0.480760; 0.314810; 0.370110; 0.753670; 0.728910; 0.914700; 0.045442; 0.763150; 0.198810; 29-Mar-2021 00:01:14:110; 8.760400; 9.186900; 233.849800; 237.350800; 29-Mar-2021 00:01:01:308; 945.900000; 7177.000000; 2823.000000; 6637.000000; -1652.000000; 6702.000000; 2233.000000; 9403.000000; 2397.000000; 8533.000000; -1876.000000; 8134.000000; -244.900000; 9987.000000; 195.800000; 10010.000000; 3115.000000; 7801.000000; 6784.000000; 671.900000; 6942.000000; 3054.000000; 6901.000000; -1565.000000; 1; 
2023.10.18_09:36:59:484; 29-Mar-2021 00:01:11:100; 951.100000; 2372.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2436.000000; 9.805000; 1; 7.752000; -7.278200; 0.635340; 29-Mar-2021 00:01:11:100; 1163.000000; 4342.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5450.000000; 11.990000; 1; 6.810400; 6.062000; 0.401250; 29-Mar-2021 00:01:11:100; 1126.000000; 3172.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3855.000000; 11.610000; 1; 7.443800; 6.407900; 0.600260; 0.402830; 0.495840; 0.596180; 0.888770; 0.572060; 0.056785; 0.777300; 0.039818; 0.338550; 29-Mar-2021 00:01:14:209; 8.809600; 8.804100; 233.893800; 238.427700; 29-Mar-2021 00:01:01:406; 1244.000000; 6972.000000; 2641.000000; 6313.000000; -1782.000000; 6695.000000; 2557.000000; 8708.000000; 2196.000000; 9021.000000; -1999.000000; 8660.000000; -401.400000; 10040.000000; 422.900000; 10500.000000; 2980.000000; 7816.000000; 7177.000000; 945.900000; 6637.000000; 2823.000000; 6702.000000; -1652.000000; 1; 
2023.10.18_09:36:59:584; 29-Mar-2021 00:01:11:209; 951.800000; 2439.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2506.000000; 9.812000; 1; 8.260000; -6.717300; 0.744280; 29-Mar-2021 00:01:11:209; 1162.000000; 4320.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5422.000000; 11.980000; 1; 6.998000; 8.137100; 0.826460; 29-Mar-2021 00:01:11:209; 1125.000000; 3124.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3793.000000; 11.590000; 1; 7.503000; 8.315100; 0.140690; 0.454070; 0.035347; 0.511320; 0.181740; 0.962640; 0.284920; 0.523180; 0.434400; 0.967520; 29-Mar-2021 00:01:14:308; 8.949000; 9.151400; 233.871800; 243.873700; 29-Mar-2021 00:01:01:505; 1516.000000; 6386.000000; 2458.000000; 6207.000000; -1905.000000; 6696.000000; 2784.000000; 8482.000000; 1869.000000; 9106.000000; -1812.000000; 9124.000000; -609.300000; 10560.000000; 708.500000; 10500.000000; 2859.000000; 7506.000000; 6972.000000; 1244.000000; 6313.000000; 2641.000000; 6695.000000; -1782.000000; 1; 
2023.10.18_09:36:59:684; 29-Mar-2021 00:01:11:308; 952.700000; 2433.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2502.000000; 9.821000; 1; 8.824000; -6.352100; 0.195280; 29-Mar-2021 00:01:11:308; 1162.000000; 4265.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5350.000000; 11.980000; 1; 7.094500; 9.073800; 0.693890; 29-Mar-2021 00:01:11:308; 1124.000000; 3251.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3945.000000; 11.590000; 1; 7.657600; 9.331900; 0.456960; 0.717550; 0.445950; 0.077535; 0.718750; 0.147420; 0.339180; 0.638000; 0.643050; 0.155490; 29-Mar-2021 00:01:14:406; 8.867000; 9.206000; 233.871800; 247.536300; 29-Mar-2021 00:01:01:604; 1774.000000; 6264.000000; 2219.000000; 6155.000000; -1991.000000; 6553.000000; 2872.000000; 8984.000000; 1510.000000; 8585.000000; -1477.000000; 9520.000000; -847.100000; 10810.000000; 1065.000000; 10170.000000; 2806.000000; 7571.000000; 6386.000000; 1516.000000; 6207.000000; 2458.000000; 6696.000000; -1905.000000; 1; 
2023.10.18_09:36:59:784; 29-Mar-2021 00:01:11:406; 953.400000; 2411.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2481.000000; 9.829000; 1; 8.120000; -6.199800; 0.954160; 29-Mar-2021 00:01:11:406; 1161.000000; 4214.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5280.000000; 11.970000; 1; 7.177700; 9.511300; 0.816610; 29-Mar-2021 00:01:11:406; 1124.000000; 3289.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3991.000000; 11.590000; 1; 7.623500; 9.683100; 0.071031; 0.694170; 0.839430; 0.185250; 0.357470; 0.575320; 0.891340; 0.096836; 0.480480; 0.493410; 29-Mar-2021 00:01:14:505; 8.806800; 9.173200; 237.431600; 248.760700; 29-Mar-2021 00:01:01:703; 2008.000000; 6702.000000; 1936.000000; 5979.000000; -1985.000000; 6263.000000; 2994.000000; 9882.000000; 1155.000000; 8063.000000; -1282.000000; 9672.000000; -1069.000000; 10280.000000; 1437.000000; 10020.000000; 2732.000000; 8037.000000; 6264.000000; 1774.000000; 6155.000000; 2219.000000; 6553.000000; -1991.000000; 1; 
2023.10.18_09:36:59:884; 29-Mar-2021 00:01:11:505; 954.000000; 2428.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2500.000000; 9.835000; 1; 8.572000; -6.280700; 0.754530; 29-Mar-2021 00:01:11:505; 1159.000000; 4227.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5290.000000; 11.950000; 1; 7.230200; 9.363900; 0.056482; 29-Mar-2021 00:01:11:505; 1124.000000; 3188.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3868.000000; 11.590000; 1; 8.017200; 9.832000; 0.773850; 0.937080; 0.894720; 0.465440; 0.028515; 0.680510; 0.383500; 0.523710; 0.391090; 0.083194; 29-Mar-2021 00:01:14:604; 8.497900; 9.545100; 237.629400; 250.632500; 29-Mar-2021 00:01:01:802; 2226.000000; 7170.000000; 1702.000000; 5876.000000; -1930.000000; 6119.000000; 3217.000000; 9884.000000; 776.500000; 7911.000000; -1160.000000; 9824.000000; -1212.000000; 9866.000000; 1760.000000; 10510.000000; 2560.000000; 8187.000000; 6702.000000; 2008.000000; 5979.000000; 1936.000000; 6263.000000; -1985.000000; 1; 
2023.10.18_09:36:59:984; 29-Mar-2021 00:01:11:604; 954.900000; 2444.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2520.000000; 9.844000; 1; 8.672000; -6.624300; 0.588740; 29-Mar-2021 00:01:11:604; 1158.000000; 4329.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5414.000000; 11.940000; 1; 7.255500; 8.454200; 0.511420; 29-Mar-2021 00:01:11:604; 1123.000000; 3163.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3834.000000; 11.580000; 1; 7.472600; 8.600200; 0.334360; 0.553460; 0.387960; 0.818850; 0.369300; 0.806220; 0.850020; 0.585010; 0.605200; 0.927840; 29-Mar-2021 00:01:14:703; 8.440400; 9.334600; 237.695300; 251.226800; 29-Mar-2021 00:01:01:901; 2432.000000; 6928.000000; 1519.000000; 6076.000000; -1916.000000; 6095.000000; 3468.000000; 9357.000000; 443.800000; 8280.000000; -1038.000000; 9621.000000; -1226.000000; 9894.000000; 1941.000000; 10570.000000; 2317.000000; 7861.000000; 7170.000000; 2226.000000; 5876.000000; 1702.000000; 6119.000000; -1930.000000; 1; 
2023.10.18_09:37:00:084; 29-Mar-2021 00:01:11:703; 955.500000; 2393.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2469.000000; 9.851000; 1; 8.324000; -7.436200; 0.048482; 29-Mar-2021 00:01:11:703; 1159.000000; 4408.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5514.000000; 11.940000; 1; 7.363300; 7.566700; 0.332810; 29-Mar-2021 00:01:11:703; 1122.000000; 3286.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3982.000000; 11.570000; 1; 7.744400; 7.742400; 0.456590; 0.291820; 0.873870; 0.845420; 0.186070; 0.266180; 0.549050; 0.287100; 0.495220; 0.375640; 29-Mar-2021 00:01:14:812; 8.188900; 9.558800; 237.717300; 251.379000; 29-Mar-2021 00:01:02:001; 2693.000000; 6396.000000; 1285.000000; 6322.000000; -1991.000000; 5926.000000; 3621.000000; 9383.000000; 184.600000; 8766.000000; -847.700000; 9412.000000; -1300.000000; 9990.000000; 2169.000000; 10200.000000; 2104.000000; 7727.000000; 6928.000000; 2432.000000; 6076.000000; 1519.000000; 6095.000000; -1916.000000; 1; 
