TimeStamp_UTC; WT1_Timestamp_UTC[-]; WT1_GeneratorSpeed[RPM]; WT1_ConverterTorque[Nm]; WT1_PitchAngle[deg]; WT1_PitchAngle1[deg]; WT1_PitchAngle2[deg]; WT1_PitchAngle3[deg]; WT1_Power[kW]; WT1_RotorRpm[RPM]; WT1_TurbineState[-]; WT1_WindSpeed[m/s]; WT1_YawError[deg]; WT1_ref_signal[-]; WT2_Timestamp_UTC[-]; WT2_GeneratorSpeed[RPM]; WT2_ConverterTorque[Nm]; WT2_PitchAngle[deg]; WT2_PitchAngle1[deg]; WT2_PitchAngle2[deg]; WT2_PitchAngle3[deg]; WT2_Power[kW]; WT2_RotorRpm[RPM]; WT2_TurbineState[-]; WT2_WindSpeed[m/s]; WT2_YawError[deg]; WT2_ref_signal[-]; WT3_Timestamp_UTC[-]; WT3_GeneratorSpeed[RPM]; WT3_ConverterTorque[Nm]; WT3_PitchAngle[deg]; WT3_PitchAngle1[deg]; WT3_PitchAngle2[deg]; WT3_PitchAngle3[deg]; WT3_Power[kW]; WT3_RotorRpm[RPM]; WT3_TurbineState[-]; WT3_WindSpeed[m/s]; WT3_YawError[deg]; WT3_ref_signal[-]; WT1_X_vibration[m/s2]; WT1_Y_vibration[m/s2]; WT1_Z_vibration[m/s2]; WT2_X_vibration[m/s2]; WT2_Y_vibration[m/s2]; WT2_Z_vibration[m/s2]; WT3_X_vibration[m/s2]; WT3_Y_vibration[m/s2]; WT3_Z_vibration[m/s2]; mm_Timestamp_UTC[-]; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; mm_wd_60m[deg]; loads_Timestamp_UTC[-]; wt1_blade1_root_edge[Nm]; wt1_blade1_root_flap[Nm]; wt1_blade2_root_edge[Nm]; wt1_blade2_root_flap[Nm]; wt1_blade3_root_edge[Nm]; wt1_blade3_root_flap[Nm]; wt2_blade1_root_edge[Nm]; wt2_blade1_root_flap[Nm]; wt2_blade2_root_edge[Nm]; wt2_blade2_root_flap[Nm]; wt2_blade3_root_edge[Nm]; wt2_blade3_root_flap[Nm]; wt3_blade1_root_edge[Nm]; wt3_blade1_root_flap[Nm]; wt3_blade2_root_edge[Nm]; wt3_blade2_root_flap[Nm]; wt3_blade3_root_edge[Nm]; wt3_blade3_root_flap[Nm]; wt1_blade1_IP[Nm]; wt1_blade2_IP[Nm]; wt1_blade3_IP[Nm]; wt1_blade1_OOP[Nm]; wt1_blade2_OOP[Nm]; wt1_blade3_OOP[Nm]; loads_process_AppStatus[-]; 
2023.10.18_09:37:49:384; 29-Mar-2021 00:00:21:317; 1077.000000; 3063.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3563.000000; 11.110000; 1; 10.271300; -2.303100; 0.876610; 29-Mar-2021 00:00:21:317; 864.200000; 1918.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1790.000000; 8.910000; 1; 10.394400; -2.213700; 0.874220; ™Ù@ÍÌÌÌÌÜ@33333Ï@ÍÌÌÌÌÌ@3333ar-2021 00:01:18:901; -92559653523356306524000000000000000000000000000000000000000000.000000; 190359837455184849718000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 190359837455042646814000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -0.000000; 190359837454881876015000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -92559653523166893628200000000000000000000000000000000000000000.000000; -0.000000; 190359837454510880412000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 26214; 939.400000; 938.000000; 0.000000; 0.209040; 0.132680; 0.492160; 0.042503; 0.595370; 0.879540; 0.263270; 0.634380; 0.000000; ar-2021 00:01:18:901; 0.000000; 0.000000; 0.000000; 0.000000; ar-2021 00:01:06:110; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953797372142800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451126331081000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -0.000000; -0.000000; -0.000000; 0.000000; -0.000000; 0.000000; 1; 
2023.10.18_09:37:49:484; 29-Mar-2021 00:00:21:416; 1078.000000; 2963.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3447.000000; 11.110000; 1; 10.419900; -1.511700; 0.104190; 29-Mar-2021 00:00:21:416; 864.700000; 1927.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1799.000000; 8.915000; 1; 10.995900; -0.736910; 0.556470; fffffN@š™™™™M@š™™™™E@; 935.100000; 935.900000; 935.800000; 934.200000; 932.800000; 931.300000; 929.300000; 927.300000; 39322; 190359837453583391407000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 4.405664; 0.457330; 0.149630; 0.321470; 0.851470; 0.240050; 0.856760; 0.933450; 0.763520; 0.000000; :19:199; 0.000000; 0.000000; 0.000000; 922931682953797751175500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; r-2021 00:01:06:812; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953797940691900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; -0.000000; 0.000000; -0.000000; 0.000000; 1; 
2023.10.18_09:37:49:584; 29-Mar-2021 00:00:21:525; 1077.000000; 2889.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3358.000000; 11.100000; 1; 10.163500; -0.667250; 0.176290; 29-Mar-2021 00:00:21:525; 865.300000; 1960.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1831.000000; 8.921000; 1; 10.290900; 0.023792; 0.303710; ™ùŒ@š™™™™ıŒ@; 190359837453601959302000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -92559653522734289143600000000000000000000000000000000000000000.000000; 190359837453441188503000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; -0.000000; 0.000000; 190359837453132025501000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 47718; 919.800000; 920.800000; -0.000000; 0.880090; 0.923810; 0.306220; 0.239560; 0.220210; 0.670120; 0.980630; 0.436170; 0.000000; r-2021 00:01:19:604; 0.000000; 0.000000; 0.000000; 0.000000; -2021 00:01:07:515; 0.000000; 6010908684593649045404400000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.000000; -0.000000; -0.000000; -0.000000; -0.000000; -0.000000; 1; 
2023.10.18_09:37:49:684; 29-Mar-2021 00:00:21:624; 1076.000000; 3013.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3500.000000; 11.090000; 1; 9.740600; -0.551670; 0.746750; 29-Mar-2021 00:00:21:624; 866.200000; 1988.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1859.000000; 8.930000; 1; 10.372700; 0.272960; 0.055463; ÍÌÌÌÌĞŒ@fffffÒŒ@33333ÓŒ@; 921.000000; 920.000000; 917.700000; 916.000000; 914.700000; 913.900000; 913.000000; 912.000000; 26214; -0.000000; 0.000000; 4.391016; 0.453430; 0.921060; 0.841800; 0.595420; 0.442900; 0.554730; 0.351600; 0.118810; 0.000000; 19:921; 0.000000; 0.000000; 0.000000; 0.000000; 2021 00:01:08:209; 0.000000; 51274707451132718178000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684689241482997300000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 6010908684593649045404400000000000000000000000000000000000000000.000000; 0.000000; 0.000000; -0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:49:784; 29-Mar-2021 00:00:21:723; 1077.000000; 3225.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3750.000000; 11.100000; 1; 9.440200; -1.311500; 0.641290; 29-Mar-2021 00:00:21:723; 867.100000; 1986.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1859.000000; 8.939000; 1; 10.171300; -1.289300; 0.256180; ; 190359837452550805096000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; -0.000000; -92559653522346112025100000000000000000000000000000000000000000.000000; -92559653522367155365100000000000000000000000000000000000000000.000000; 190359837452649713103000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 35430; 913.800000; 912.900000; -107374184.000000; 0.205450; 0.610210; 0.123480; 0.842440; 0.157950; 0.871180; 0.052568; 0.024652; 0.000000; -2021 00:01:20:317; 0.000000; 6010908684689241482997300000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 021 00:01:08:911; 0.000000; 922931682953796803593700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451121529831000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684834594397587300000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -49288412243216993526000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 14133224782120397444000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -0.000000; 0.000000; -1443988826832471814385500000000000000000000000000000000000000000.000000; -5834888129489333122263100000000000000000000000000000000000000000.000000; 1; 
2023.10.18_09:37:49:884; 29-Mar-2021 00:00:21:822; 1079.000000; 3249.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3786.000000; 11.120000; 1; 9.109200; -2.045000; 0.557160; 29-Mar-2021 00:00:21:822; 867.800000; 1969.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1845.000000; 8.947000; 1; 9.200000; -1.909800; 0.064931; ÍÌÌÌÌ”Œ@š™™™™‘Œ@fffffŒ@ÍÌÌÌÌ Œ@0:604; 915.300000; 914.900000; 913.700000; 914.400000; 915.900000; 916.800000; 917.100000; 918.100000; 52429; 190359837453268039107000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 4.402246; 0.232000; 0.727940; 0.225050; 0.729780; 0.021353; 0.952460; 0.091659; 0.849910; 0.000000; 0:604; 0.000000; 0.000000; 0.000000; 0.000000; 21 00:01:09:604; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953796993110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451123128167000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684449786131733800000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953796803593700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -751811684506437055600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; -45714910750083499947000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 23221596829460238589000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 1; 
2023.10.18_09:37:49:984; 29-Mar-2021 00:00:21:921; 1080.000000; 3069.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3579.000000; 11.140000; 1; 8.772200; -3.060100; 0.201720; 29-Mar-2021 00:00:21:921; 868.500000; 1976.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1853.000000; 8.953000; 1; 9.409500; -2.964000; 0.104000; fêŒ@ÍÌÌÌÌ; -0.000000; 0.000000; 190359837454010030311000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 190359837454053325208000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; -0.000000; 190359837454108968510000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 21504; 939.900000; 941.800000; 272008302207532160516100.000000; 0.783420; 0.705650; 0.732800; 0.339840; 0.086180; 0.746570; 0.338270; 0.196830; 0.000000; 2021 00:01:21:001; 0.000000; 51274707451121529831000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 1 00:01:10:317; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953797372142800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451126324837000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684497682463392400000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.000000; -0.000000; -0.000000; -0.000000; -266756602781120353976700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -883540494981754360960400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 1; 
2023.10.18_09:37:50:084; 29-Mar-2021 00:00:22:021; 1080.000000; 2971.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3465.000000; 11.140000; 1; 8.766900; -3.707200; 0.464400; 29-Mar-2021 00:00:22:021; 869.300000; 2016.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1892.000000; 8.961000; 1; 9.602500; -3.638300; 0.512140; š™™™™@; 946.700000; 948.500000; 948.700000; 950.200000; 951.100000; 951.000000; 951.800000; 952.700000; 0; 0.000000; -0.000000; 4.433300; 0.608330; 0.624360; 0.191080; 0.756360; 0.266890; 0.773720; 0.409850; 0.569110; 0.000000; :308; 0.000000; 0.000000; 0.000000; 0.000000;  00:01:11:001; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953797751175500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451129521508000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684593461973194800000000000000000000000000000000000000000.000000; 0.000000; -0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:50:184; 29-Mar-2021 00:00:22:120; 1080.000000; 3086.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3599.000000; 11.140000; 1; 8.862300; -4.783700; 0.505890; 29-Mar-2021 00:00:22:120; 870.300000; 2038.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1915.000000; 8.972000; 1; 9.261000; -4.755000; 0.283760; Ìà@33333ç@33333ß@fffffŞ@ffff021 00:01:21:703; -92559653523400733890200000000000000000000000000000000000000000.000000; 190359837455339431219000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -0.000000; 0.000000; -0.000000; 0.000000; -0.000000; 190359837455129206416000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 46694; 950.500000; 950.700000; 272008302207532160516100.000000; 0.420850; 0.641780; 0.075737; 0.252260; 0.968880; 0.256750; 0.832600; 0.983050; 0.000000; 021 00:01:21:703; 0.000000; 922931682953796993110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 00:01:11:703; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953798319724600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451134316513000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; -0.000000; -0.000000; -0.000000; -0.000000; -0.000000; -0.000000; 1; 
2023.10.18_09:37:50:284; 29-Mar-2021 00:00:22:219; 1081.000000; 3162.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3691.000000; 11.150000; 1; 8.691200; -5.628300; 0.065385; 29-Mar-2021 00:00:22:219; 871.300000; 2040.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1919.000000; 8.983000; 1; 9.053500; -4.712600; 0.481670; fffffÆ@33333¿@33333·@; 948.600000; 947.800000; 947.300000; 946.000000; 946.100000; 946.900000; 947.400000; 946.600000; 13107; 0.000000; 0.000000; 4.422363; 0.177110; 0.255120; 0.796640; 0.439380; 0.496400; 0.077640; 0.431850; 0.447970; 0.000000; 001; 0.000000; 0.000000; 0.000000; 0.000000; 0:01:12:406; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953796803593700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:50:384; 29-Mar-2021 00:00:22:317; 1082.000000; 3026.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3535.000000; 11.160000; 1; 8.624600; -7.255400; 0.568960; 29-Mar-2021 00:00:22:317; 872.400000; 2072.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1951.000000; 8.994000; 1; 9.482300; -6.929400; 0.437320; f@; -0.000000; 0.000000; 0.000000; -0.000000; 190359837454696378213000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -0.000000; 0.000000; 0.000000; 51200; 953.500000; 954.200000; -0.000000; 0.122070; 0.349840; 0.511850; 0.705140; 0.408270; 0.483380; 0.166240; 0.097954; 0.000000; 21 00:01:22:406; 0.000000; 0.000000; 0.000000; 0.000000; :01:13:110; 6010908684832911478451900000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.000000; 0.000000; -0.000000; 0.000000; -0.000000; 0.000000; 1; 
2023.10.18_09:37:50:484; 29-Mar-2021 00:00:22:426; 1081.000000; 2852.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3329.000000; 11.150000; 1; 8.514700; -9.278200; 0.310700; 29-Mar-2021 00:00:22:426; 873.800000; 2107.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1987.000000; 9.008000; 1; 8.727700; -8.741600; 0.321820; š™™™™å@33333ï@fffffú@ÍÌÌÌÌ; 960.700000; 962.200000; 965.700000; 966.700000; 967.800000; 969.400000; 970.400000; 970.000000; 26214; 190359837456217466221000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -0.000000; 4.448437; 0.012761; 0.204590; 0.402850; 0.939320; 0.857660; 0.456520; 0.240660; 0.714050; 0.000000; 03; 0.000000; 0.000000; 0.000000; 0.000000; 01:13:802; 51274707451123134410000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684449973203943300000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -0.000000; 6010908684832911478451900000000000000000000000000000000000000000.000000; -0.000000; -0.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:50:584; 29-Mar-2021 00:00:22:525; 1080.000000; 2881.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3357.000000; 11.130000; 1; 8.542700; -10.741400; 0.055564; 29-Mar-2021 00:00:22:525; 875.200000; 2092.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1977.000000; 9.023000; 1; 9.495000; -9.872400; 0.000193; 3c@ÍÌÌÌÌh@33333ƒ@33333“@ffff1 00:01:23:110; -0.000000; 0.000000; -92559653524095244035500000000000000000000000000000000000000000.000000; -0.000000; 190359837457355180029000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 190359837457485034528000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; -92559653524235548192600000000000000000000000000000000000000000.000000; 64716; 994.200000; 997.900000; 0.000000; 0.640560; 0.323260; 0.777150; 0.003435; 0.254320; 0.733060; 0.626090; 0.813490; 0.000000; 1 00:01:23:110; 0.000000; 0.000000; 0.000000; 0.000000; 1:14:505; 922931682953797372142800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451126324837000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684497869535601900000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -47093069512909466896000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -20281479927523515090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; -2271166466826532858217100000000000000000000000000000000000000000.000000; 5565323538911173633704900000000000000000000000000000000000000000.000000; -0.000000; 0.000000; 1; 
2023.10.18_09:37:50:684; 29-Mar-2021 00:00:22:624; 1079.000000; 2985.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3476.000000; 11.120000; 1; 8.799000; -11.942500; 0.507210; 29-Mar-2021 00:00:22:624; 876.100000; 2005.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1896.000000; 9.032000; 1; 9.505900; -11.664600; 0.315920; ; 1014.000000; 1018.000000; 1050.000000; 1072.000000; 1074.000000; 1076.000000; 1084.000000; 1092.000000; 0; 0.000000; 0.000000; 4.537598; 0.428680; 0.994710; 0.028256; 0.967340; 0.890220; 0.674510; 0.394640; 0.814220; 0.000000; 6; 0.000000; 0.000000; 6010908684593461973194800000000000000000000000000000000000000000.000000; 0.000000; :15:209; 0.000000; 0.000000; 0.000000; 922931682953797940691900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451129521508000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684593461973194800000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; -379096466410139386340000000000000000000000000000000000000.000000; 922931682953797372142800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 51020017149668287217000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 5104260401482573804939500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 1; 
2023.10.18_09:37:50:784; 29-Mar-2021 00:00:22:723; 1078.000000; 2969.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3457.000000; 11.120000; 1; 9.138700; -12.864900; 0.267130; 29-Mar-2021 00:00:22:723; 876.100000; 1941.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1836.000000; 9.032000; 1; 10.029300; -12.011500; 0.698180; ; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 42496; 3789.000000; 3684.000000; 0.000000; 0.701040; 0.596920; 0.123400; 0.562590; 0.039630; 0.982360; 0.607380; 0.682390; 0.000000;  00:01:23:802; 0.000000; 0.000000; 0.000000; 0.000000; 15:911; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 922931682953798319724600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 51274707451134316513000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 6010908684689241482997300000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 917875766626641296784200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 96472630520190886050100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000; 0.000000; 0.000000; 1; 
